transaction_id,customer_id,product_id,quantity,discount_percent,tax_rate,order_timestamp,payment_method,store_id,employee_id,order_status
TXN-115910,11123,20004,10,0.3,0.08,2025-05-07 08:51:01,Credit Card,132,3404,Cancelled
TXN-115911,12791,20315,14,0.15,0.08,2024-05-13 08:51:01,Bank Transfer,106,3142,Completed
TXN-115912,10985,20327,10,0.06,0.08,2025-05-23 08:51:01,PayPal,124,3452,Pending
TXN-115913,10505,20377,13,0.02,0.08,2026-01-08 08:51:01,PayPal,114,3475,Cancelled
TXN-115914,12513,20264,6,0.13,0.08,2024-05-27 08:51:01,Credit Card,111,3447,Completed
TXN-115915,12690,20124,13,0.04,0.08,2025-07-20 08:51:01,PayPal,112,3238,Cancelled
TXN-115916,11394,20486,15,0.02,0.08,2025-02-03 08:51:01,PayPal,130,3338,Cancelled
TXN-115917,10552,20196,4,0.19,0.08,2024-04-01 08:51:01,Bank Transfer,132,3401,Cancelled
TXN-115918,11738,20269,4,0.01,0.08,2026-02-14 08:51:01,PayPal,104,3036,Cancelled
TXN-115919,10034,20185,8,0.06,0.08,2026-01-04 08:51:01,Bank Transfer,117,3209,Pending
TXN-115920,11803,20373,5,0.26,0.08,2024-03-25 08:51:01,Credit Card,105,3269,Shipped
TXN-115921,11789,20349,6,0.21,0.08,2025-08-02 08:51:01,Bank Transfer,147,3233,Pending
TXN-115922,11618,20095,14,0.28,0.08,2024-04-06 08:51:01,Credit Card,105,3498,Shipped
TXN-115923,10315,20473,11,0.25,0.08,2025-04-03 08:51:01,Credit Card,140,3439,Completed
TXN-115924,10463,20447,2,0.29,0.08,2025-08-08 08:51:01,Bank Transfer,123,3058,Completed
TXN-115925,11988,20327,1,0.17,0.08,2025-02-14 08:51:01,Credit Card,116,3180,Cancelled
TXN-115926,12818,20076,3,0.16,0.08,2025-08-29 08:51:01,Bank Transfer,135,3308,Completed
TXN-115927,12197,20331,9,0.21,0.08,2026-01-01 08:51:01,Credit Card,116,3280,Shipped
TXN-115928,11086,20525,9,0.08,0.08,2026-03-11 08:51:01,Credit Card,102,3190,Completed
TXN-115929,10985,20329,10,0.18,0.08,2024-04-02 08:51:01,PayPal,100,3329,Pending
TXN-115930,10255,20343,14,0.17,0.08,2025-06-05 08:51:01,Bank Transfer,138,3438,Pending
TXN-115931,12292,20369,5,0.17,0.08,2025-02-04 08:51:01,Bank Transfer,143,3041,Completed
TXN-115932,11874,20520,11,0.23,0.08,2024-11-01 08:51:01,PayPal,130,3043,Cancelled
TXN-115933,11106,20426,11,0.12,0.08,2024-03-27 08:51:01,PayPal,140,3113,Completed
TXN-115934,12732,20090,1,0.12,0.08,2025-09-01 08:51:01,Bank Transfer,147,3083,Completed
TXN-115935,10645,20361,15,0.08,0.08,2025-02-02 08:51:01,Bank Transfer,112,3282,Pending
TXN-115936,11225,20338,14,0.13,0.08,2026-01-25 08:51:01,Bank Transfer,106,3145,Shipped
TXN-115937,12780,20356,14,0.19,0.08,2024-05-31 08:51:01,PayPal,117,3318,Shipped
TXN-115938,12729,20247,11,0.02,0.08,2025-08-06 08:51:01,PayPal,123,3173,Pending
TXN-115939,12731,20510,11,0.25,0.08,2024-05-07 08:51:01,PayPal,131,3421,Cancelled
TXN-115940,12213,20304,5,0.14,0.08,2026-02-20 08:51:01,PayPal,139,3157,Cancelled
TXN-115941,10064,20405,7,0.05,0.08,2025-11-26 08:51:01,PayPal,126,3291,Shipped
TXN-115942,10732,20117,13,0.11,0.08,2024-05-28 08:51:01,PayPal,128,3403,Pending
TXN-115943,12118,20397,1,0.04,0.08,2025-03-26 08:51:01,PayPal,149,3004,Shipped
TXN-115944,12349,20003,12,0.23,0.08,2025-02-08 08:51:01,Bank Transfer,121,3346,Shipped
TXN-115945,12403,20083,10,0.09,0.08,2025-09-11 08:51:01,PayPal,141,3281,Cancelled
TXN-115946,12607,20558,3,0.06,0.08,2025-12-09 08:51:01,PayPal,113,3351,Cancelled
TXN-115947,11383,20242,2,0.28,0.08,2024-04-24 08:51:01,PayPal,144,3489,Completed
TXN-115948,12932,20542,2,0.02,0.08,2024-05-06 08:51:01,PayPal,129,3227,Cancelled
TXN-115949,12085,20192,11,0.28,0.08,2025-10-04 08:51:01,PayPal,146,3006,Shipped
TXN-115950,11632,20353,5,0.13,0.08,2024-04-08 08:51:01,Bank Transfer,115,3376,Cancelled
TXN-115951,11023,20475,7,0.12,0.08,2024-11-14 08:51:01,Credit Card,123,3195,Shipped
TXN-115952,12497,20372,2,0.27,0.08,2025-01-02 08:51:01,Credit Card,127,3363,Cancelled
TXN-115953,10541,20246,12,0.28,0.08,2025-04-24 08:51:01,Bank Transfer,107,3176,Completed
TXN-115954,12873,20443,14,0.29,0.08,2025-05-24 08:51:01,Bank Transfer,124,3373,Completed
TXN-115955,10789,20206,4,0.2,0.08,2024-11-11 08:51:01,Credit Card,141,3357,Pending
TXN-115956,11103,20382,13,0.26,0.08,2024-04-30 08:51:01,Credit Card,143,3205,Pending
TXN-115957,10136,20461,8,0.14,0.08,2024-04-29 08:51:01,Credit Card,126,3348,Shipped
TXN-115958,10977,20198,8,0.09,0.08,2025-04-21 08:51:01,Credit Card,122,3457,Cancelled
TXN-115959,10533,20526,14,0.29,0.08,2024-08-14 08:51:01,Bank Transfer,125,3118,Pending
TXN-115960,10781,20562,3,0.02,0.08,2024-11-14 08:51:01,Credit Card,129,3169,Cancelled
TXN-115961,11430,20186,11,0.04,0.08,2024-12-13 08:51:01,Credit Card,108,3177,Cancelled
TXN-115962,12844,20596,11,0.22,0.08,2025-09-09 08:51:01,Bank Transfer,139,3470,Pending
TXN-115963,10536,20533,8,0.15,0.08,2024-05-14 08:51:01,Bank Transfer,121,3292,Completed
TXN-115964,10051,20070,3,0.1,0.08,2024-04-11 08:51:01,PayPal,103,3239,Shipped
TXN-115965,11541,20183,1,0.12,0.08,2024-11-02 08:51:01,PayPal,107,3019,Shipped
TXN-115966,12984,20056,11,0.3,0.08,2025-12-12 08:51:01,Bank Transfer,138,3102,Pending
TXN-115967,12623,20594,15,0.02,0.08,2024-03-29 08:51:01,Bank Transfer,101,3322,Cancelled
TXN-115968,12874,20599,15,0.04,0.08,2024-08-05 08:51:01,Bank Transfer,121,3040,Cancelled
TXN-115969,11435,20142,7,0.28,0.08,2025-08-31 08:51:01,Bank Transfer,131,3199,Completed
TXN-115970,12892,20456,4,0.25,0.08,2026-02-23 08:51:01,Bank Transfer,126,3271,Pending
TXN-115971,10542,20528,14,0.13,0.08,2024-12-18 08:51:01,PayPal,132,3032,Shipped
TXN-115972,12207,20440,12,0.3,0.08,2026-01-12 08:51:01,Credit Card,138,3300,Completed
TXN-115973,12969,20038,9,0.21,0.08,2026-03-01 08:51:01,Bank Transfer,125,3469,Cancelled
TXN-115974,11090,20018,3,0.28,0.08,2024-04-17 08:51:01,Credit Card,120,3047,Shipped
TXN-115975,11197,20039,2,0.01,0.08,2025-08-19 08:51:01,Credit Card,105,3299,Cancelled
TXN-115976,10331,20068,3,0.29,0.08,2025-03-15 08:51:01,PayPal,142,3163,Cancelled
TXN-115977,11447,20304,8,0.03,0.08,2026-01-07 08:51:01,PayPal,114,3315,Pending
TXN-115978,10730,20426,7,0.15,0.08,2025-04-01 08:51:01,Credit Card,124,3371,Pending
TXN-115979,12824,20463,1,0.14,0.08,2025-10-23 08:51:01,PayPal,107,3084,Shipped
TXN-115980,12193,20073,6,0.21,0.08,2024-05-07 08:51:01,Credit Card,120,3183,Cancelled
TXN-115981,11959,20338,1,0.25,0.08,2025-11-18 08:51:01,Bank Transfer,128,3095,Shipped
TXN-115982,12414,20040,8,0.0,0.08,2024-12-14 08:51:01,Bank Transfer,143,3151,Cancelled
TXN-115983,11028,20283,12,0.04,0.08,2024-08-26 08:51:01,Credit Card,126,3129,Shipped
TXN-115984,12920,20298,2,0.12,0.08,2025-09-14 08:51:01,Credit Card,139,3445,Shipped
TXN-115985,12121,20374,14,0.17,0.08,2025-05-01 08:51:01,Bank Transfer,107,3128,Cancelled
TXN-115986,12528,20570,1,0.07,0.08,2026-02-14 08:51:01,Credit Card,109,3052,Completed
TXN-115987,10788,20549,12,0.07,0.08,2025-08-16 08:51:01,Credit Card,109,3388,Pending
TXN-115988,11761,20500,11,0.14,0.08,2024-09-23 08:51:01,Bank Transfer,107,3185,Completed
TXN-115989,12421,20094,2,0.13,0.08,2026-02-27 08:51:01,PayPal,136,3137,Pending
TXN-115990,11420,20420,9,0.17,0.08,2025-11-02 08:51:01,Bank Transfer,119,3458,Shipped
TXN-115991,12851,20275,15,0.13,0.08,2025-12-05 08:51:01,Credit Card,142,3142,Shipped
TXN-115992,11072,20263,2,0.21,0.08,2024-06-05 08:51:01,Bank Transfer,124,3247,Shipped
TXN-115993,10937,20129,7,0.19,0.08,2025-12-24 08:51:01,Bank Transfer,141,3197,Cancelled
TXN-115994,11379,20159,14,0.11,0.08,2025-11-21 08:51:01,Credit Card,116,3020,Shipped
TXN-115995,12638,20016,7,0.3,0.08,2024-09-29 08:51:01,Credit Card,132,3041,Shipped
TXN-115996,11736,20534,3,0.16,0.08,2025-05-18 08:51:01,PayPal,140,3057,Cancelled
TXN-115997,10325,20569,6,0.25,0.08,2025-02-07 08:51:01,PayPal,148,3113,Pending
TXN-115998,11016,20571,6,0.21,0.08,2025-10-13 08:51:01,Bank Transfer,100,3453,Cancelled
TXN-115999,12969,20209,15,0.03,0.08,2024-06-24 08:51:01,PayPal,119,3281,Completed
TXN-116000,10408,20435,6,0.17,0.08,2024-10-20 08:51:01,PayPal,114,3244,Cancelled
TXN-116001,10051,20440,3,0.23,0.08,2025-07-26 08:51:01,Credit Card,142,3106,Completed
TXN-116002,10810,20244,4,0.01,0.08,2024-08-23 08:51:01,Credit Card,147,3335,Completed
TXN-116003,10294,20130,9,0.25,0.08,2024-11-09 08:51:01,Credit Card,119,3497,Cancelled
TXN-116004,10263,20035,12,0.26,0.08,2025-05-21 08:51:01,PayPal,137,3102,Pending
TXN-116005,10010,20053,1,0.29,0.08,2025-08-07 08:51:01,PayPal,103,3451,Cancelled
TXN-116006,11382,20246,7,0.23,0.08,2025-07-14 08:51:01,PayPal,109,3072,Shipped
TXN-116007,10228,20087,15,0.24,0.08,2024-06-08 08:51:01,PayPal,138,3352,Pending
TXN-116008,10104,20491,8,0.16,0.08,2026-01-19 08:51:01,Credit Card,145,3427,Pending
TXN-116009,12059,20411,15,0.17,0.08,2025-12-27 08:51:01,PayPal,135,3138,Pending
TXN-116010,11449,20288,1,0.05,0.08,2025-05-26 08:51:01,Credit Card,128,3319,Completed
TXN-116011,10091,20096,13,0.19,0.08,2025-10-05 08:51:01,Bank Transfer,117,3318,Shipped
TXN-116012,10283,20056,4,0.27,0.08,2024-11-25 08:51:01,Credit Card,100,3336,Cancelled
TXN-116013,11473,20383,11,0.12,0.08,2025-09-04 08:51:01,Credit Card,115,3344,Cancelled
TXN-116014,10378,20560,1,0.03,0.08,2024-09-17 08:51:01,Credit Card,104,3061,Cancelled
TXN-116015,12921,20261,9,0.22,0.08,2026-02-22 08:51:01,Credit Card,144,3010,Shipped
TXN-116016,10105,20487,11,0.24,0.08,2024-03-22 08:51:01,Bank Transfer,118,3360,Shipped
TXN-116017,10359,20571,2,0.15,0.08,2024-12-08 08:51:01,PayPal,113,3019,Shipped
TXN-116018,12506,20095,14,0.29,0.08,2024-11-27 08:51:01,Bank Transfer,140,3486,Pending
TXN-116019,10956,20479,8,0.12,0.08,2026-01-09 08:51:01,Bank Transfer,117,3082,Cancelled
TXN-116020,11435,20540,7,0.11,0.08,2025-08-06 08:51:01,Credit Card,136,3080,Shipped
TXN-116021,11709,20070,11,0.05,0.08,2025-07-25 08:51:01,Credit Card,146,3369,Pending
TXN-116022,10383,20030,13,0.05,0.08,2024-08-21 08:51:01,Bank Transfer,142,3162,Pending
TXN-116023,11594,20344,2,0.11,0.08,2024-11-01 08:51:01,Bank Transfer,114,3091,Cancelled
TXN-116024,10370,20177,2,0.06,0.08,2024-11-03 08:51:01,PayPal,127,3225,Cancelled
TXN-116025,11090,20130,4,0.17,0.08,2025-05-25 08:51:01,Bank Transfer,118,3057,Shipped
TXN-116026,12839,20195,11,0.23,0.08,2026-02-26 08:51:01,Bank Transfer,128,3274,Pending
TXN-116027,10776,20078,12,0.16,0.08,2025-08-10 08:51:01,Bank Transfer,140,3179,Pending
TXN-116028,11698,20031,13,0.18,0.08,2024-07-15 08:51:01,Bank Transfer,124,3360,Pending
TXN-116029,11735,20350,5,0.18,0.08,2025-09-24 08:51:01,PayPal,113,3045,Cancelled
TXN-116030,10715,20098,13,0.05,0.08,2025-09-05 08:51:01,PayPal,101,3494,Cancelled
TXN-116031,11257,20261,14,0.13,0.08,2025-01-17 08:51:01,Bank Transfer,111,3193,Pending
TXN-116032,10488,20360,5,0.2,0.08,2024-09-20 08:51:01,Credit Card,115,3493,Cancelled
TXN-116033,12698,20214,5,0.08,0.08,2025-04-02 08:51:01,PayPal,113,3282,Pending
TXN-116034,11626,20166,13,0.04,0.08,2026-02-20 08:51:01,Bank Transfer,144,3173,Cancelled
TXN-116035,11002,20214,9,0.01,0.08,2025-11-23 08:51:01,PayPal,141,3191,Shipped
TXN-116036,11785,20465,8,0.28,0.08,2025-06-05 08:51:01,PayPal,114,3331,Completed
TXN-116037,11527,20592,10,0.1,0.08,2024-08-24 08:51:01,Bank Transfer,147,3175,Cancelled
TXN-116038,11107,20533,1,0.26,0.08,2024-03-25 08:51:01,Credit Card,101,3098,Cancelled
TXN-116039,10699,20101,1,0.06,0.08,2025-04-16 08:51:01,Credit Card,148,3235,Completed
TXN-116040,11463,20518,4,0.23,0.08,2024-11-27 08:51:01,PayPal,141,3157,Shipped
TXN-116041,10291,20099,15,0.01,0.08,2025-06-28 08:51:01,Credit Card,144,3055,Pending
TXN-116042,11339,20459,10,0.05,0.08,2025-05-09 08:51:01,Bank Transfer,149,3353,Pending
TXN-116043,12367,20214,12,0.22,0.08,2024-06-28 08:51:01,PayPal,107,3072,Cancelled
TXN-116044,11904,20554,9,0.03,0.08,2025-02-26 08:51:01,PayPal,111,3157,Cancelled
TXN-116045,10792,20383,9,0.28,0.08,2024-04-25 08:51:01,Credit Card,108,3237,Pending
TXN-116046,11231,20536,8,0.23,0.08,2025-11-24 08:51:01,Credit Card,109,3079,Completed
TXN-116047,12073,20210,5,0.05,0.08,2025-11-15 08:51:01,Credit Card,112,3358,Shipped
TXN-116048,12013,20323,2,0.16,0.08,2024-05-30 08:51:01,Bank Transfer,142,3122,Shipped
TXN-116049,10897,20014,8,0.26,0.08,2025-11-08 08:51:01,Credit Card,110,3050,Completed
TXN-116050,12999,20003,8,0.04,0.08,2024-07-30 08:51:01,Bank Transfer,116,3082,Pending
TXN-116051,12691,20472,15,0.06,0.08,2024-08-31 08:51:01,Credit Card,140,3409,Completed
TXN-116052,12611,20143,2,0.24,0.08,2025-10-10 08:51:01,Bank Transfer,146,3411,Cancelled
TXN-116053,12103,20571,13,0.02,0.08,2024-11-13 08:51:01,Credit Card,108,3366,Cancelled
TXN-116054,11004,20322,9,0.13,0.08,2024-08-31 08:51:01,Credit Card,138,3482,Cancelled
TXN-116055,12743,20394,11,0.13,0.08,2024-07-02 08:51:01,Bank Transfer,101,3395,Shipped
TXN-116056,12477,20306,4,0.21,0.08,2024-10-09 08:51:01,Credit Card,139,3365,Pending
TXN-116057,10218,20419,13,0.23,0.08,2025-03-11 08:51:01,Bank Transfer,103,3093,Cancelled
TXN-116058,11181,20345,8,0.29,0.08,2025-05-29 08:51:01,Bank Transfer,133,3099,Shipped
TXN-116059,11500,20041,6,0.05,0.08,2026-02-08 08:51:01,Bank Transfer,115,3266,Pending
TXN-116060,10662,20350,6,0.3,0.08,2025-07-10 08:51:01,PayPal,143,3151,Completed
TXN-116061,10538,20541,5,0.02,0.08,2024-07-06 08:51:01,PayPal,116,3418,Shipped
TXN-116062,11010,20598,3,0.21,0.08,2024-12-22 08:51:01,Bank Transfer,113,3347,Shipped
TXN-116063,12644,20015,4,0.09,0.08,2024-12-24 08:51:01,Credit Card,144,3165,Cancelled
TXN-116064,12123,20348,3,0.29,0.08,2024-05-10 08:51:01,Credit Card,106,3215,Cancelled
TXN-116065,12186,20001,1,0.24,0.08,2025-07-27 08:51:01,PayPal,121,3052,Cancelled
TXN-116066,12182,20138,6,0.13,0.08,2025-07-24 08:51:01,Credit Card,118,3147,Cancelled
TXN-116067,10907,20282,2,0.25,0.08,2025-01-10 08:51:01,Credit Card,113,3261,Shipped
TXN-116068,12902,20480,15,0.17,0.08,2026-01-13 08:51:01,Bank Transfer,132,3385,Cancelled
TXN-116069,11010,20125,11,0.01,0.08,2024-04-04 08:51:01,Bank Transfer,142,3117,Cancelled
TXN-116070,12056,20133,9,0.24,0.08,2024-07-02 08:51:01,Bank Transfer,141,3367,Cancelled
TXN-116071,11935,20159,12,0.0,0.08,2025-02-06 08:51:01,Bank Transfer,130,3378,Completed
TXN-116072,12384,20466,5,0.24,0.08,2025-04-04 08:51:01,Credit Card,106,3351,Completed
TXN-116073,10295,20016,10,0.12,0.08,2025-10-09 08:51:01,Bank Transfer,145,3445,Completed
TXN-116074,11080,20176,9,0.13,0.08,2025-07-18 08:51:01,PayPal,149,3151,Shipped
TXN-116075,12624,20227,9,0.14,0.08,2026-01-13 08:51:01,PayPal,125,3134,Cancelled
TXN-116076,10587,20350,1,0.24,0.08,2025-09-21 08:51:01,Credit Card,128,3069,Shipped
TXN-116077,10008,20542,14,0.23,0.08,2026-01-22 08:51:01,PayPal,107,3004,Completed
TXN-116078,12182,20484,3,0.29,0.08,2025-09-11 08:51:01,Bank Transfer,120,3371,Shipped
TXN-116079,12936,20325,6,0.27,0.08,2025-05-20 08:51:01,PayPal,142,3197,Pending
TXN-116080,11633,20401,15,0.2,0.08,2025-04-06 08:51:01,PayPal,103,3014,Completed
TXN-116081,11505,20150,1,0.11,0.08,2024-10-28 08:51:01,PayPal,110,3262,Pending
TXN-116082,11930,20504,8,0.06,0.08,2025-01-13 08:51:01,Bank Transfer,140,3226,Shipped
TXN-116083,12200,20580,12,0.08,0.08,2025-01-26 08:51:01,Credit Card,119,3063,Pending
TXN-116084,11261,20581,2,0.02,0.08,2024-05-02 08:51:01,PayPal,147,3421,Cancelled
TXN-116085,10702,20064,12,0.1,0.08,2026-03-06 08:51:01,Credit Card,141,3295,Pending
TXN-116086,10571,20309,2,0.16,0.08,2025-08-17 08:51:01,Bank Transfer,116,3135,Shipped
TXN-116087,11987,20042,9,0.01,0.08,2025-11-09 08:51:01,Credit Card,117,3236,Completed
TXN-116088,12172,20328,12,0.17,0.08,2026-03-06 08:51:01,Bank Transfer,139,3444,Pending
TXN-116089,10945,20573,5,0.03,0.08,2025-01-11 08:51:01,PayPal,106,3447,Cancelled
TXN-116090,11456,20124,1,0.15,0.08,2025-08-08 08:51:01,PayPal,140,3265,Shipped
TXN-116091,10351,20340,13,0.3,0.08,2025-08-16 08:51:01,Credit Card,129,3197,Cancelled
TXN-116092,10711,20453,12,0.17,0.08,2024-10-12 08:51:01,Bank Transfer,105,3192,Pending
TXN-116093,10055,20010,1,0.07,0.08,2024-07-22 08:51:01,Bank Transfer,115,3024,Shipped
TXN-116094,10636,20244,15,0.04,0.08,2025-08-14 08:51:01,PayPal,137,3128,Shipped
TXN-116095,12380,20361,8,0.05,0.08,2024-05-01 08:51:01,Bank Transfer,141,3489,Pending
TXN-116096,10209,20353,8,0.09,0.08,2024-09-12 08:51:01,Bank Transfer,149,3435,Cancelled
TXN-116097,11694,20250,4,0.07,0.08,2025-01-07 08:51:01,PayPal,135,3171,Completed
TXN-116098,10820,20524,10,0.22,0.08,2025-05-12 08:51:01,Credit Card,132,3401,Pending
TXN-116099,12349,20237,1,0.28,0.08,2024-07-01 08:51:01,Credit Card,126,3154,Shipped
TXN-116100,11378,20409,1,0.28,0.08,2025-12-02 08:51:01,PayPal,141,3164,Cancelled
TXN-116101,10925,20258,10,0.27,0.08,2025-11-27 08:51:01,PayPal,128,3203,Completed
TXN-116102,12189,20055,15,0.09,0.08,2024-10-09 08:51:01,PayPal,134,3150,Completed
TXN-116103,12669,20596,15,0.19,0.08,2026-02-12 08:51:01,Bank Transfer,148,3410,Shipped
TXN-116104,12700,20156,15,0.16,0.08,2025-04-27 08:51:01,Credit Card,148,3480,Pending
TXN-116105,10488,20046,5,0.29,0.08,2024-04-21 08:51:01,PayPal,133,3402,Cancelled
TXN-116106,10540,20030,3,0.03,0.08,2026-03-18 08:51:01,PayPal,112,3252,Completed
TXN-116107,12005,20414,10,0.04,0.08,2024-12-31 08:51:01,PayPal,144,3371,Shipped
TXN-116108,10301,20214,7,0.07,0.08,2025-01-08 08:51:01,Credit Card,125,3292,Completed
TXN-116109,12807,20582,6,0.14,0.08,2026-02-20 08:51:01,Credit Card,134,3098,Pending
TXN-116110,11913,20415,7,0.13,0.08,2026-01-26 08:51:01,PayPal,128,3256,Completed
TXN-116111,10374,20126,1,0.14,0.08,2025-10-02 08:51:01,PayPal,112,3081,Shipped
TXN-116112,11416,20263,14,0.3,0.08,2025-06-15 08:51:01,Bank Transfer,122,3021,Shipped
TXN-116113,11527,20161,10,0.04,0.08,2025-09-14 08:51:01,PayPal,132,3254,Shipped
TXN-116114,11378,20180,1,0.16,0.08,2024-07-05 08:51:01,Credit Card,114,3442,Cancelled
TXN-116115,12695,20285,9,0.27,0.08,2025-02-07 08:51:01,Bank Transfer,121,3129,Shipped
TXN-116116,10154,20543,15,0.22,0.08,2024-11-27 08:51:01,PayPal,124,3130,Shipped
TXN-116117,12468,20115,12,0.15,0.08,2024-08-19 08:51:01,Credit Card,139,3253,Cancelled
TXN-116118,10810,20466,5,0.09,0.08,2024-12-19 08:51:01,Bank Transfer,113,3077,Cancelled
TXN-116119,12560,20124,10,0.12,0.08,2025-11-09 08:51:01,PayPal,110,3312,Cancelled
TXN-116120,11839,20484,6,0.25,0.08,2025-06-12 08:51:01,PayPal,127,3220,Pending
TXN-116121,11369,20064,13,0.14,0.08,2025-04-20 08:51:01,PayPal,100,3303,Shipped
TXN-116122,12663,20341,7,0.02,0.08,2026-02-24 08:51:01,Credit Card,113,3029,Cancelled
TXN-116123,10655,20598,1,0.19,0.08,2025-08-27 08:51:01,PayPal,109,3372,Cancelled
TXN-116124,12968,20420,6,0.23,0.08,2026-01-29 08:51:01,Bank Transfer,149,3114,Shipped
TXN-116125,10295,20371,6,0.25,0.08,2024-05-10 08:51:01,Bank Transfer,112,3492,Shipped
TXN-116126,12239,20222,14,0.16,0.08,2025-06-25 08:51:01,Bank Transfer,147,3298,Shipped
TXN-116127,12720,20343,3,0.1,0.08,2026-02-27 08:51:01,PayPal,101,3078,Shipped
TXN-116128,11618,20505,3,0.03,0.08,2025-02-24 08:51:01,PayPal,129,3124,Pending
TXN-116129,10499,20011,5,0.3,0.08,2025-12-13 08:51:01,Credit Card,144,3167,Completed
TXN-116130,11413,20305,11,0.2,0.08,2025-03-26 08:51:01,PayPal,148,3247,Cancelled
TXN-116131,12648,20161,11,0.19,0.08,2024-10-22 08:51:01,Bank Transfer,120,3147,Cancelled
TXN-116132,10749,20216,5,0.07,0.08,2026-03-01 08:51:01,Bank Transfer,111,3452,Completed
TXN-116133,12922,20296,1,0.21,0.08,2025-10-31 08:51:01,Credit Card,137,3169,Cancelled
TXN-116134,11715,20429,2,0.02,0.08,2026-02-27 08:51:01,PayPal,139,3467,Cancelled
TXN-116135,12001,20070,2,0.19,0.08,2025-02-16 08:51:01,PayPal,148,3034,Pending
TXN-116136,11328,20402,15,0.04,0.08,2025-06-27 08:51:01,Credit Card,145,3197,Cancelled
TXN-116137,10702,20075,11,0.14,0.08,2025-11-10 08:51:01,PayPal,117,3446,Cancelled
TXN-116138,12595,20516,3,0.22,0.08,2024-07-19 08:51:01,PayPal,130,3182,Shipped
TXN-116139,10089,20168,10,0.02,0.08,2026-02-27 08:51:01,Credit Card,132,3032,Completed
TXN-116140,12424,20413,8,0.16,0.08,2024-12-12 08:51:01,Credit Card,115,3429,Shipped
TXN-116141,12456,20089,13,0.03,0.08,2025-07-17 08:51:01,PayPal,140,3207,Shipped
TXN-116142,11532,20123,11,0.13,0.08,2025-03-07 08:51:01,Credit Card,102,3458,Completed
TXN-116143,11298,20422,13,0.25,0.08,2025-05-30 08:51:01,PayPal,114,3192,Shipped
TXN-116144,12225,20126,3,0.3,0.08,2025-10-28 08:51:01,PayPal,115,3037,Completed
TXN-116145,11491,20265,11,0.27,0.08,2024-11-22 08:51:01,Credit Card,103,3114,Pending
TXN-116146,12873,20360,3,0.17,0.08,2025-06-20 08:51:01,Credit Card,143,3237,Completed
TXN-116147,10836,20318,2,0.15,0.08,2024-04-10 08:51:01,Credit Card,133,3098,Shipped
TXN-116148,11401,20236,2,0.29,0.08,2025-07-31 08:51:01,Bank Transfer,144,3445,Completed
TXN-116149,10720,20242,15,0.08,0.08,2025-12-17 08:51:01,Bank Transfer,122,3495,Shipped
TXN-116150,10358,20238,10,0.09,0.08,2026-02-15 08:51:01,Bank Transfer,139,3063,Shipped
TXN-116151,12726,20409,3,0.11,0.08,2024-05-07 08:51:01,PayPal,140,3021,Shipped
TXN-116152,10951,20050,2,0.03,0.08,2025-12-16 08:51:01,PayPal,105,3279,Shipped
TXN-116153,11872,20015,3,0.03,0.08,2025-11-11 08:51:01,PayPal,134,3134,Completed
TXN-116154,10001,20079,1,0.29,0.08,2025-10-01 08:51:01,PayPal,149,3262,Shipped
TXN-116155,12361,20589,6,0.24,0.08,2024-05-13 08:51:01,PayPal,103,3015,Shipped
TXN-116156,12297,20187,8,0.24,0.08,2024-05-25 08:51:01,Bank Transfer,130,3420,Pending
TXN-116157,10566,20439,15,0.02,0.08,2024-11-08 08:51:01,PayPal,118,3272,Pending
TXN-116158,12208,20484,15,0.05,0.08,2026-01-11 08:51:01,PayPal,144,3190,Shipped
TXN-116159,12063,20328,9,0.28,0.08,2025-09-01 08:51:01,Credit Card,137,3037,Shipped
TXN-116160,10482,20525,10,0.19,0.08,2024-12-17 08:51:01,Credit Card,149,3493,Shipped
TXN-116161,12262,20466,4,0.12,0.08,2024-07-01 08:51:01,Credit Card,105,3069,Shipped
TXN-116162,12362,20171,12,0.17,0.08,2025-09-16 08:51:01,Bank Transfer,141,3146,Completed
TXN-116163,12002,20064,1,0.21,0.08,2025-02-17 08:51:01,PayPal,115,3301,Shipped
TXN-116164,12371,20365,5,0.17,0.08,2025-11-06 08:51:01,Credit Card,111,3000,Shipped
TXN-116165,10653,20288,10,0.15,0.08,2025-02-09 08:51:01,Bank Transfer,112,3271,Pending
TXN-116166,11468,20202,9,0.28,0.08,2024-07-21 08:51:01,Credit Card,104,3237,Cancelled
TXN-116167,12007,20362,3,0.11,0.08,2025-02-22 08:51:01,PayPal,144,3175,Pending
TXN-116168,12916,20434,15,0.28,0.08,2025-09-18 08:51:01,PayPal,118,3270,Cancelled
TXN-116169,11253,20473,8,0.11,0.08,2024-03-22 08:51:01,PayPal,106,3014,Shipped
TXN-116170,12614,20457,8,0.12,0.08,2024-06-20 08:51:01,Credit Card,134,3012,Cancelled
TXN-116171,12414,20039,8,0.02,0.08,2024-05-08 08:51:01,Credit Card,109,3044,Pending
TXN-116172,10100,20212,1,0.09,0.08,2026-03-14 08:51:01,Credit Card,104,3091,Cancelled
TXN-116173,11727,20390,2,0.14,0.08,2024-04-14 08:51:01,Credit Card,131,3317,Cancelled
TXN-116174,11777,20033,9,0.02,0.08,2026-01-02 08:51:01,Credit Card,149,3036,Completed
TXN-116175,11154,20593,3,0.14,0.08,2025-01-29 08:51:01,PayPal,119,3274,Cancelled
TXN-116176,12127,20438,5,0.12,0.08,2025-06-08 08:51:01,Credit Card,111,3433,Cancelled
